from_year,to_year,from_seccion,from_seccion_nombre,to_seccion,to_seccion_nombre,count
2015,2017,20,SAN JUSTO,11,POCHO,2
2015,2017,21,SANTA MARIA,11,POCHO,2
2015,2017,22,SOBREMONTE,2,CALAMUCHITA,2
2015,2017,22,SOBREMONTE,21,SANTA MARIA,2
2015,2017,22,SOBREMONTE,23,TERCERO ARRIBA,2
2015,2017,22,SOBREMONTE,26,UNION,2
2015,2017,22,SOBREMONTE,4,CRUZ DEL EJE,2
2015,2017,22,SOBREMONTE,5,GENERAL ROCA,2
2015,2017,23,TERCERO ARRIBA,22,SOBREMONTE,2
2015,2017,25,TULUMBA,17,ROQUE SAENZ PEÑA,2
2015,2017,25,TULUMBA,18,SAN ALBERTO,2
2015,2017,25,TULUMBA,8,JUAREZ CELMAN,2
2015,2017,4,CRUZ DEL EJE,17,ROQUE SAENZ PEÑA,2
2015,2017,4,CRUZ DEL EJE,22,SOBREMONTE,2
2015,2017,5,GENERAL ROCA,22,SOBREMONTE,2
2015,2017,6,GRAL SAN MARTIN,15,RIO SECO,2
2015,2017,7,ISCHILIN,17,ROQUE SAENZ PEÑA,2
2015,2017,8,JUAREZ CELMAN,25,TULUMBA,2
2015,2017,8,JUAREZ CELMAN,7,ISCHILIN,2
2015,2017,10,MINAS,15,RIO SECO,1
2015,2017,10,MINAS,16,RIO SEGUNDO,1
2015,2017,10,MINAS,24,TOTORAL,1
2015,2017,10,MINAS,5,GENERAL ROCA,1
2015,2017,10,MINAS,6,GRAL SAN MARTIN,1
2015,2017,10,MINAS,7,ISCHILIN,1
2015,2017,11,POCHO,14,RIO PRIMERO,1
2015,2017,11,POCHO,15,RIO SECO,1
2015,2017,11,POCHO,2,CALAMUCHITA,1
2015,2017,11,POCHO,26,UNION,1
2015,2017,11,POCHO,5,GENERAL ROCA,1
2015,2017,14,RIO PRIMERO,11,POCHO,1
2015,2017,15,RIO SECO,17,ROQUE SAENZ PEÑA,1
2015,2017,17,ROQUE SAENZ PEÑA,11,POCHO,1
2015,2017,17,ROQUE SAENZ PEÑA,14,RIO PRIMERO,1
2015,2017,17,ROQUE SAENZ PEÑA,15,RIO SECO,1
2015,2017,17,ROQUE SAENZ PEÑA,22,SOBREMONTE,1
2015,2017,17,ROQUE SAENZ PEÑA,7,ISCHILIN,1
2015,2017,18,SAN ALBERTO,15,RIO SECO,1
2015,2017,18,SAN ALBERTO,24,TOTORAL,1
2015,2017,18,SAN ALBERTO,5,GENERAL ROCA,1
2015,2017,19,SAN JAVIER,10,MINAS,1
2015,2017,2,CALAMUCHITA,11,POCHO,1
2015,2017,2,CALAMUCHITA,24,TOTORAL,1
2015,2017,22,SOBREMONTE,18,SAN ALBERTO,1
2015,2017,22,SOBREMONTE,9,MARCOS JUAREZ,1
2015,2017,23,TERCERO ARRIBA,11,POCHO,1
2015,2017,24,TOTORAL,8,JUAREZ CELMAN,1
2015,2017,25,TULUMBA,10,MINAS,1
2015,2017,25,TULUMBA,5,GENERAL ROCA,1
2015,2017,26,UNION,10,MINAS,1
2015,2017,26,UNION,11,POCHO,1
2015,2017,5,GENERAL ROCA,10,MINAS,1
2015,2017,5,GENERAL ROCA,11,POCHO,1
2015,2017,5,GENERAL ROCA,25,TULUMBA,1
2015,2017,6,GRAL SAN MARTIN,10,MINAS,1
2015,2017,7,ISCHILIN,10,MINAS,1
2015,2017,8,JUAREZ CELMAN,15,RIO SECO,1
2015,2017,9,MARCOS JUAREZ,22,SOBREMONTE,1
2017,2025,1,CAPITAL,001,CAPITAL,890481
2017,2025,13,RIO CUARTO,013,RIO CUARTO,181321
2017,2025,3,COLON,003,COLON,180573
2017,2025,20,SAN JUSTO,020,SAN JUSTO,149854
2017,2025,12,PUNILLA,012,PUNILLA,134945
2017,2025,6,GRAL SAN MARTIN,006,GRAL SAN MARTIN,95520
2017,2025,23,TERCERO ARRIBA,023,TERCERO ARRIBA,82015
2017,2025,21,SANTA MARIA,021,SANTA MARIA,78005
2017,2025,26,UNION,026,UNION,76281
2017,2025,16,RIO SEGUNDO,016,RIO SEGUNDO,75790
2017,2025,9,MARCOS JUAREZ,009,MARCOS JUAREZ,72514
2017,2025,8,JUAREZ CELMAN,008,JUAREZ CELMAN,43485
2017,2025,2,CALAMUCHITA,002,CALAMUCHITA,42195
2017,2025,4,CRUZ DEL EJE,004,CRUZ DEL EJE,40182
2017,2025,19,SAN JAVIER,019,SAN JAVIER,39227
2017,2025,14,RIO PRIMERO,014,RIO PRIMERO,34254
2017,2025,18,SAN ALBERTO,018,SAN ALBERTO,28158
2017,2025,1,CAPITAL,003,COLON,26321
2017,2025,17,ROQUE SAENZ PEÑA,017,ROQUE SAENZ PEÑA,25120
2017,2025,5,GENERAL ROCA,005,GENERAL ROCA,23429
2017,2025,7,ISCHILIN,007,ISCHILIN,22926
2017,2025,1,CAPITAL,021,SANTA MARIA,19278
2017,2025,24,TOTORAL,024,TOTORAL,13737
2017,2025,1,CAPITAL,012,PUNILLA,11478
2017,2025,15,RIO SECO,015,RIO SECO,10501
2017,2025,3,COLON,001,CAPITAL,9476
2017,2025,25,TULUMBA,025,TULUMBA,9404
2017,2025,12,PUNILLA,001,CAPITAL,4036
2017,2025,10,MINAS,010,MINAS,3642
2017,2025,11,POCHO,011,POCHO,3548
2017,2025,22,SOBREMONTE,022,SOBREMONTE,3298
2017,2025,21,SANTA MARIA,001,CAPITAL,2662
2017,2025,1,CAPITAL,002,CALAMUCHITA,2055
2017,2025,1,CAPITAL,016,RIO SEGUNDO,1991
2017,2025,20,SAN JUSTO,001,CAPITAL,1898
2017,2025,1,CAPITAL,004,CRUZ DEL EJE,1590
2017,2025,1,CAPITAL,020,SAN JUSTO,1453
2017,2025,1,CAPITAL,014,RIO PRIMERO,1355
2017,2025,13,RIO CUARTO,001,CAPITAL,1321
2017,2025,12,PUNILLA,021,SANTA MARIA,1283
2017,2025,3,COLON,012,PUNILLA,1282
2017,2025,6,GRAL SAN MARTIN,026,UNION,1259
2017,2025,19,SAN JAVIER,018,SAN ALBERTO,1235
2017,2025,1,CAPITAL,018,SAN ALBERTO,1229
2017,2025,4,CRUZ DEL EJE,001,CAPITAL,1194
2017,2025,1,CAPITAL,013,RIO CUARTO,1191
2017,2025,16,RIO SEGUNDO,001,CAPITAL,1154
2017,2025,3,COLON,024,TOTORAL,1061
2017,2025,26,UNION,006,GRAL SAN MARTIN,1050
2017,2025,13,RIO CUARTO,002,CALAMUCHITA,1021
2017,2025,3,COLON,021,SANTA MARIA,1009
2017,2025,1,CAPITAL,023,TERCERO ARRIBA,969
2017,2025,23,TERCERO ARRIBA,001,CAPITAL,967
2017,2025,1,CAPITAL,019,SAN JAVIER,963
2017,2025,13,RIO CUARTO,008,JUAREZ CELMAN,962
2017,2025,8,JUAREZ CELMAN,013,RIO CUARTO,951
2017,2025,1,CAPITAL,006,GRAL SAN MARTIN,916
2017,2025,6,GRAL SAN MARTIN,001,CAPITAL,896
2017,2025,18,SAN ALBERTO,019,SAN JAVIER,888
2017,2025,26,UNION,009,MARCOS JUAREZ,845
2017,2025,9,MARCOS JUAREZ,026,UNION,802
2017,2025,23,TERCERO ARRIBA,006,GRAL SAN MARTIN,789
2017,2025,1,CAPITAL,007,ISCHILIN,779
2017,2025,14,RIO PRIMERO,001,CAPITAL,764
2017,2025,20,SAN JUSTO,012,PUNILLA,763
2017,2025,26,UNION,001,CAPITAL,763
2017,2025,23,TERCERO ARRIBA,002,CALAMUCHITA,736
2017,2025,20,SAN JUSTO,016,RIO SEGUNDO,716
2017,2025,12,PUNILLA,003,COLON,692
2017,2025,1,CAPITAL,025,TULUMBA,686
2017,2025,21,SANTA MARIA,012,PUNILLA,676
2017,2025,19,SAN JAVIER,001,CAPITAL,674
2017,2025,2,CALAMUCHITA,001,CAPITAL,660
2017,2025,4,CRUZ DEL EJE,012,PUNILLA,654
2017,2025,12,PUNILLA,004,CRUZ DEL EJE,633
2017,2025,6,GRAL SAN MARTIN,023,TERCERO ARRIBA,611
2017,2025,7,ISCHILIN,001,CAPITAL,588
2017,2025,9,MARCOS JUAREZ,001,CAPITAL,584
2017,2025,18,SAN ALBERTO,001,CAPITAL,563
2017,2025,2,CALAMUCHITA,023,TERCERO ARRIBA,540
2017,2025,16,RIO SEGUNDO,020,SAN JUSTO,536
2017,2025,1,CAPITAL,026,UNION,535
2017,2025,25,TULUMBA,001,CAPITAL,520
2017,2025,1,CAPITAL,024,TOTORAL,498
2017,2025,16,RIO SEGUNDO,006,GRAL SAN MARTIN,491
2017,2025,5,GENERAL ROCA,013,RIO CUARTO,481
2017,2025,14,RIO PRIMERO,003,COLON,468
2017,2025,1,CAPITAL,009,MARCOS JUAREZ,464
2017,2025,20,SAN JUSTO,006,GRAL SAN MARTIN,439
2017,2025,14,RIO PRIMERO,020,SAN JUSTO,432
2017,2025,24,TOTORAL,003,COLON,422
2017,2025,8,JUAREZ CELMAN,006,GRAL SAN MARTIN,420
2017,2025,3,COLON,014,RIO PRIMERO,399
2017,2025,16,RIO SEGUNDO,021,SANTA MARIA,397
2017,2025,21,SANTA MARIA,003,COLON,380
2017,2025,1,CAPITAL,015,RIO SECO,375
2017,2025,17,ROQUE SAENZ PEÑA,013,RIO CUARTO,371
2017,2025,20,SAN JUSTO,014,RIO PRIMERO,370
2017,2025,2,CALAMUCHITA,013,RIO CUARTO,361
2017,2025,20,SAN JUSTO,003,COLON,345
2017,2025,1,CAPITAL,010,MINAS,343
2017,2025,16,RIO SEGUNDO,023,TERCERO ARRIBA,341
2017,2025,2,CALAMUCHITA,021,SANTA MARIA,334
2017,2025,21,SANTA MARIA,002,CALAMUCHITA,333
2017,2025,15,RIO SECO,001,CAPITAL,319
2017,2025,9,MARCOS JUAREZ,006,GRAL SAN MARTIN,317
2017,2025,3,COLON,004,CRUZ DEL EJE,313
2017,2025,3,COLON,007,ISCHILIN,311
2017,2025,8,JUAREZ CELMAN,001,CAPITAL,309
2017,2025,17,ROQUE SAENZ PEÑA,001,CAPITAL,305
2017,2025,13,RIO CUARTO,023,TERCERO ARRIBA,304
2017,2025,10,MINAS,001,CAPITAL,300
2017,2025,6,GRAL SAN MARTIN,016,RIO SEGUNDO,300
2017,2025,23,TERCERO ARRIBA,016,RIO SEGUNDO,299
2017,2025,10,MINAS,004,CRUZ DEL EJE,294
2017,2025,23,TERCERO ARRIBA,013,RIO CUARTO,290
2017,2025,13,RIO CUARTO,012,PUNILLA,288
2017,2025,24,TOTORAL,001,CAPITAL,287
2017,2025,6,GRAL SAN MARTIN,002,CALAMUCHITA,278
2017,2025,12,PUNILLA,020,SAN JUSTO,277
2017,2025,8,JUAREZ CELMAN,023,TERCERO ARRIBA,274
2017,2025,21,SANTA MARIA,016,RIO SEGUNDO,271
2017,2025,13,RIO CUARTO,005,GENERAL ROCA,267
2017,2025,23,TERCERO ARRIBA,008,JUAREZ CELMAN,266
2017,2025,4,CRUZ DEL EJE,003,COLON,266
2017,2025,1,CAPITAL,011,POCHO,265
2017,2025,6,GRAL SAN MARTIN,012,PUNILLA,265
2017,2025,14,RIO PRIMERO,016,RIO SEGUNDO,260
2017,2025,6,GRAL SAN MARTIN,020,SAN JUSTO,260
2017,2025,23,TERCERO ARRIBA,021,SANTA MARIA,255
2017,2025,6,GRAL SAN MARTIN,008,JUAREZ CELMAN,253
2017,2025,16,RIO SEGUNDO,003,COLON,251
2017,2025,3,COLON,020,SAN JUSTO,251
2017,2025,1,CAPITAL,008,JUAREZ CELMAN,250
2017,2025,7,ISCHILIN,003,COLON,250
2017,2025,3,COLON,002,CALAMUCHITA,249
2017,2025,3,COLON,016,RIO SEGUNDO,247
2017,2025,13,RIO CUARTO,017,ROQUE SAENZ PEÑA,246
2017,2025,4,CRUZ DEL EJE,007,ISCHILIN,246
2017,2025,20,SAN JUSTO,021,SANTA MARIA,244
2017,2025,13,RIO CUARTO,003,COLON,222
2017,2025,26,UNION,013,RIO CUARTO,222
2017,2025,5,GENERAL ROCA,001,CAPITAL,218
2017,2025,13,RIO CUARTO,021,SANTA MARIA,217
2017,2025,16,RIO SEGUNDO,012,PUNILLA,217
2017,2025,9,MARCOS JUAREZ,012,PUNILLA,207
2017,2025,8,JUAREZ CELMAN,026,UNION,200
2017,2025,26,UNION,008,JUAREZ CELMAN,197
2017,2025,23,TERCERO ARRIBA,003,COLON,194
2017,2025,3,COLON,013,RIO CUARTO,191
2017,2025,6,GRAL SAN MARTIN,013,RIO CUARTO,186
2017,2025,12,PUNILLA,013,RIO CUARTO,185
2017,2025,5,GENERAL ROCA,017,ROQUE SAENZ PEÑA,185
2017,2025,23,TERCERO ARRIBA,012,PUNILLA,183
2017,2025,13,RIO CUARTO,006,GRAL SAN MARTIN,182
2017,2025,7,ISCHILIN,004,CRUZ DEL EJE,181
2017,2025,14,RIO PRIMERO,021,SANTA MARIA,180
2017,2025,16,RIO SEGUNDO,014,RIO PRIMERO,173
2017,2025,12,PUNILLA,006,GRAL SAN MARTIN,171
2017,2025,6,GRAL SAN MARTIN,009,MARCOS JUAREZ,170
2017,2025,9,MARCOS JUAREZ,013,RIO CUARTO,170
2017,2025,12,PUNILLA,018,SAN ALBERTO,169
2017,2025,12,PUNILLA,016,RIO SEGUNDO,166
2017,2025,11,POCHO,018,SAN ALBERTO,165
2017,2025,6,GRAL SAN MARTIN,021,SANTA MARIA,165
2017,2025,13,RIO CUARTO,026,UNION,162
2017,2025,26,UNION,002,CALAMUCHITA,162
2017,2025,7,ISCHILIN,025,TULUMBA,158
2017,2025,12,PUNILLA,002,CALAMUCHITA,157
2017,2025,20,SAN JUSTO,002,CALAMUCHITA,157
2017,2025,8,JUAREZ CELMAN,002,CALAMUCHITA,156
2017,2025,26,UNION,012,PUNILLA,155
2017,2025,3,COLON,018,SAN ALBERTO,155
2017,2025,18,SAN ALBERTO,012,PUNILLA,154
2017,2025,25,TULUMBA,003,COLON,154
2017,2025,3,COLON,025,TULUMBA,153
2017,2025,17,ROQUE SAENZ PEÑA,005,GENERAL ROCA,150
2017,2025,3,COLON,006,GRAL SAN MARTIN,150
2017,2025,6,GRAL SAN MARTIN,003,COLON,149
2017,2025,26,UNION,003,COLON,148
2017,2025,3,COLON,023,TERCERO ARRIBA,148
2017,2025,2,CALAMUCHITA,003,COLON,145
2017,2025,13,RIO CUARTO,019,SAN JAVIER,143
2017,2025,1,CAPITAL,017,ROQUE SAENZ PEÑA,142
2017,2025,2,CALAMUCHITA,012,PUNILLA,142
2017,2025,25,TULUMBA,007,ISCHILIN,141
2017,2025,26,UNION,020,SAN JUSTO,139
2017,2025,9,MARCOS JUAREZ,003,COLON,139
2017,2025,1,CAPITAL,022,SOBREMONTE,137
2017,2025,14,RIO PRIMERO,012,PUNILLA,137
2017,2025,15,RIO SECO,003,COLON,136
2017,2025,4,CRUZ DEL EJE,010,MINAS,136
2017,2025,20,SAN JUSTO,026,UNION,134
2017,2025,25,TULUMBA,015,RIO SECO,131
2017,2025,3,COLON,015,RIO SECO,128
2017,2025,12,PUNILLA,023,TERCERO ARRIBA,126
2017,2025,9,MARCOS JUAREZ,002,CALAMUCHITA,125
2017,2025,1,CAPITAL,005,GENERAL ROCA,122
2017,2025,12,PUNILLA,019,SAN JAVIER,122
2017,2025,21,SANTA MARIA,023,TERCERO ARRIBA,122
2017,2025,13,RIO CUARTO,020,SAN JUSTO,121
2017,2025,19,SAN JAVIER,012,PUNILLA,119
2017,2025,16,RIO SEGUNDO,026,UNION,118
2017,2025,20,SAN JUSTO,013,RIO CUARTO,116
2017,2025,11,POCHO,001,CAPITAL,115
2017,2025,23,TERCERO ARRIBA,026,UNION,114
2017,2025,3,COLON,019,SAN JAVIER,114
2017,2025,7,ISCHILIN,012,PUNILLA,112
2017,2025,12,PUNILLA,009,MARCOS JUAREZ,111
2017,2025,21,SANTA MARIA,013,RIO CUARTO,111
2017,2025,19,SAN JAVIER,013,RIO CUARTO,109
2017,2025,26,UNION,023,TERCERO ARRIBA,108
2017,2025,26,UNION,021,SANTA MARIA,107
2017,2025,18,SAN ALBERTO,011,POCHO,106
2017,2025,25,TULUMBA,024,TOTORAL,105
2017,2025,3,COLON,026,UNION,104
2017,2025,20,SAN JUSTO,023,TERCERO ARRIBA,102
2017,2025,12,PUNILLA,010,MINAS,99
2017,2025,11,POCHO,019,SAN JAVIER,98
2017,2025,14,RIO PRIMERO,024,TOTORAL,98
2017,2025,24,TOTORAL,025,TULUMBA,98
2017,2025,10,MINAS,012,PUNILLA,94
2017,2025,7,ISCHILIN,024,TOTORAL,94
2017,2025,26,UNION,016,RIO SEGUNDO,93
2017,2025,13,RIO CUARTO,009,MARCOS JUAREZ,92
2017,2025,22,SOBREMONTE,001,CAPITAL,92
2017,2025,23,TERCERO ARRIBA,020,SAN JUSTO,86
2017,2025,12,PUNILLA,007,ISCHILIN,85
2017,2025,18,SAN ALBERTO,003,COLON,85
2017,2025,24,TOTORAL,007,ISCHILIN,85
2017,2025,4,CRUZ DEL EJE,021,SANTA MARIA,85
2017,2025,19,SAN JAVIER,003,COLON,84
2017,2025,17,ROQUE SAENZ PEÑA,002,CALAMUCHITA,83
2017,2025,16,RIO SEGUNDO,002,CALAMUCHITA,82
2017,2025,17,ROQUE SAENZ PEÑA,008,JUAREZ CELMAN,82
2017,2025,17,ROQUE SAENZ PEÑA,012,PUNILLA,81
2017,2025,17,ROQUE SAENZ PEÑA,026,UNION,80
2017,2025,21,SANTA MARIA,020,SAN JUSTO,80
2017,2025,12,PUNILLA,014,RIO PRIMERO,77
2017,2025,8,JUAREZ CELMAN,012,PUNILLA,77
2017,2025,3,COLON,009,MARCOS JUAREZ,76
2017,2025,21,SANTA MARIA,004,CRUZ DEL EJE,75
2017,2025,9,MARCOS JUAREZ,020,SAN JUSTO,75
2017,2025,12,PUNILLA,026,UNION,74
2017,2025,2,CALAMUCHITA,006,GRAL SAN MARTIN,72
2017,2025,8,JUAREZ CELMAN,003,COLON,72
2017,2025,9,MARCOS JUAREZ,008,JUAREZ CELMAN,72
2017,2025,15,RIO SECO,025,TULUMBA,70
2017,2025,26,UNION,017,ROQUE SAENZ PEÑA,70
2017,2025,10,MINAS,003,COLON,68
2017,2025,17,ROQUE SAENZ PEÑA,006,GRAL SAN MARTIN,68
2017,2025,19,SAN JAVIER,021,SANTA MARIA,68
2017,2025,7,ISCHILIN,021,SANTA MARIA,65
2017,2025,21,SANTA MARIA,006,GRAL SAN MARTIN,64
2017,2025,9,MARCOS JUAREZ,021,SANTA MARIA,64
2017,2025,20,SAN JUSTO,009,MARCOS JUAREZ,62
2017,2025,21,SANTA MARIA,018,SAN ALBERTO,62
2017,2025,8,JUAREZ CELMAN,021,SANTA MARIA,60
2017,2025,9,MARCOS JUAREZ,023,TERCERO ARRIBA,60
2017,2025,10,MINAS,011,POCHO,59
2017,2025,15,RIO SECO,024,TOTORAL,59
2017,2025,24,TOTORAL,014,RIO PRIMERO,59
2017,2025,20,SAN JUSTO,019,SAN JAVIER,58
2017,2025,19,SAN JAVIER,008,JUAREZ CELMAN,57
2017,2025,13,RIO CUARTO,018,SAN ALBERTO,56
2017,2025,17,ROQUE SAENZ PEÑA,021,SANTA MARIA,55
2017,2025,9,MARCOS JUAREZ,016,RIO SEGUNDO,55
2017,2025,18,SAN ALBERTO,021,SANTA MARIA,54
2017,2025,25,TULUMBA,021,SANTA MARIA,54
2017,2025,13,RIO CUARTO,016,RIO SEGUNDO,52
2017,2025,18,SAN ALBERTO,013,RIO CUARTO,52
2017,2025,2,CALAMUCHITA,020,SAN JUSTO,52
2017,2025,3,COLON,010,MINAS,52
2017,2025,12,PUNILLA,008,JUAREZ CELMAN,51
2017,2025,16,RIO SEGUNDO,013,RIO CUARTO,51
2017,2025,2,CALAMUCHITA,026,UNION,50
2017,2025,8,JUAREZ CELMAN,017,ROQUE SAENZ PEÑA,49
2017,2025,21,SANTA MARIA,014,RIO PRIMERO,48
2017,2025,5,GENERAL ROCA,002,CALAMUCHITA,48
2017,2025,25,TULUMBA,012,PUNILLA,47
2017,2025,12,PUNILLA,011,POCHO,46
2017,2025,14,RIO PRIMERO,023,TERCERO ARRIBA,45
2017,2025,16,RIO SEGUNDO,008,JUAREZ CELMAN,45
2017,2025,4,CRUZ DEL EJE,020,SAN JUSTO,45
2017,2025,4,CRUZ DEL EJE,019,SAN JAVIER,44
2017,2025,9,MARCOS JUAREZ,019,SAN JAVIER,44
2017,2025,21,SANTA MARIA,009,MARCOS JUAREZ,43
2017,2025,11,POCHO,012,PUNILLA,41
2017,2025,24,TOTORAL,012,PUNILLA,41
2017,2025,12,PUNILLA,025,TULUMBA,40
2017,2025,21,SANTA MARIA,026,UNION,40
2017,2025,8,JUAREZ CELMAN,016,RIO SEGUNDO,40
2017,2025,14,RIO PRIMERO,002,CALAMUCHITA,39
2017,2025,17,ROQUE SAENZ PEÑA,009,MARCOS JUAREZ,39
2017,2025,2,CALAMUCHITA,008,JUAREZ CELMAN,39
2017,2025,23,TERCERO ARRIBA,009,MARCOS JUAREZ,39
2017,2025,25,TULUMBA,014,RIO PRIMERO,39
2017,2025,8,JUAREZ CELMAN,019,SAN JAVIER,39
2017,2025,16,RIO SEGUNDO,009,MARCOS JUAREZ,38
2017,2025,2,CALAMUCHITA,009,MARCOS JUAREZ,38
2017,2025,24,TOTORAL,021,SANTA MARIA,38
2017,2025,8,JUAREZ CELMAN,009,MARCOS JUAREZ,38
2017,2025,10,MINAS,021,SANTA MARIA,37
2017,2025,17,ROQUE SAENZ PEÑA,003,COLON,37
2017,2025,22,SOBREMONTE,025,TULUMBA,37
2017,2025,3,COLON,011,POCHO,37
2017,2025,22,SOBREMONTE,003,COLON,36
2017,2025,3,COLON,022,SOBREMONTE,36
2017,2025,13,RIO CUARTO,004,CRUZ DEL EJE,35
2017,2025,2,CALAMUCHITA,016,RIO SEGUNDO,35
2017,2025,11,POCHO,010,MINAS,33
2017,2025,15,RIO SECO,021,SANTA MARIA,33
2017,2025,21,SANTA MARIA,010,MINAS,33
2017,2025,21,SANTA MARIA,019,SAN JAVIER,33
2017,2025,22,SOBREMONTE,007,ISCHILIN,33
2017,2025,3,COLON,008,JUAREZ CELMAN,33
2017,2025,5,GENERAL ROCA,003,COLON,33
2017,2025,16,RIO SEGUNDO,019,SAN JAVIER,32
2017,2025,19,SAN JAVIER,006,GRAL SAN MARTIN,32
2017,2025,21,SANTA MARIA,007,ISCHILIN,32
2017,2025,4,CRUZ DEL EJE,006,GRAL SAN MARTIN,32
2017,2025,8,JUAREZ CELMAN,020,SAN JUSTO,32
2017,2025,11,POCHO,003,COLON,31
2017,2025,15,RIO SECO,016,RIO SEGUNDO,31
2017,2025,16,RIO SEGUNDO,004,CRUZ DEL EJE,31
2017,2025,19,SAN JAVIER,004,CRUZ DEL EJE,31
2017,2025,21,SANTA MARIA,015,RIO SECO,31
2017,2025,23,TERCERO ARRIBA,019,SAN JAVIER,31
2017,2025,5,GENERAL ROCA,023,TERCERO ARRIBA,31
2017,2025,12,PUNILLA,024,TOTORAL,30
2017,2025,20,SAN JUSTO,004,CRUZ DEL EJE,30
2017,2025,20,SAN JUSTO,008,JUAREZ CELMAN,30
2017,2025,5,GENERAL ROCA,012,PUNILLA,30
2017,2025,15,RIO SECO,014,RIO PRIMERO,29
2017,2025,19,SAN JAVIER,002,CALAMUCHITA,29
2017,2025,20,SAN JUSTO,024,TOTORAL,29
2017,2025,25,TULUMBA,022,SOBREMONTE,29
2017,2025,26,UNION,018,SAN ALBERTO,29
2017,2025,4,CRUZ DEL EJE,013,RIO CUARTO,29
2017,2025,8,JUAREZ CELMAN,005,GENERAL ROCA,29
2017,2025,2,CALAMUCHITA,018,SAN ALBERTO,28
2017,2025,24,TOTORAL,015,RIO SECO,28
2017,2025,9,MARCOS JUAREZ,017,ROQUE SAENZ PEÑA,28
2017,2025,16,RIO SEGUNDO,018,SAN ALBERTO,27
2017,2025,23,TERCERO ARRIBA,014,RIO PRIMERO,27
2017,2025,26,UNION,004,CRUZ DEL EJE,27
2017,2025,4,CRUZ DEL EJE,016,RIO SEGUNDO,27
2017,2025,7,ISCHILIN,006,GRAL SAN MARTIN,27
2017,2025,7,ISCHILIN,016,RIO SEGUNDO,27
2017,2025,9,MARCOS JUAREZ,018,SAN ALBERTO,27
2017,2025,14,RIO PRIMERO,006,GRAL SAN MARTIN,26
2017,2025,14,RIO PRIMERO,025,TULUMBA,26
2017,2025,17,ROQUE SAENZ PEÑA,023,TERCERO ARRIBA,26
2017,2025,18,SAN ALBERTO,002,CALAMUCHITA,26
2017,2025,25,TULUMBA,016,RIO SEGUNDO,26
2017,2025,5,GENERAL ROCA,008,JUAREZ CELMAN,26
2017,2025,15,RIO SECO,020,SAN JUSTO,25
2017,2025,20,SAN JUSTO,007,ISCHILIN,25
2017,2025,20,SAN JUSTO,018,SAN ALBERTO,25
2017,2025,26,UNION,019,SAN JAVIER,25
2017,2025,3,COLON,017,ROQUE SAENZ PEÑA,25
2017,2025,6,GRAL SAN MARTIN,014,RIO PRIMERO,25
2017,2025,6,GRAL SAN MARTIN,017,ROQUE SAENZ PEÑA,25
2017,2025,15,RIO SECO,012,PUNILLA,24
2017,2025,18,SAN ALBERTO,020,SAN JUSTO,24
2017,2025,4,CRUZ DEL EJE,014,RIO PRIMERO,24
2017,2025,4,CRUZ DEL EJE,018,SAN ALBERTO,24
2017,2025,14,RIO PRIMERO,013,RIO CUARTO,23
2017,2025,14,RIO PRIMERO,015,RIO SECO,23
2017,2025,14,RIO PRIMERO,026,UNION,23
2017,2025,15,RIO SECO,022,SOBREMONTE,23
2017,2025,19,SAN JAVIER,011,POCHO,23
2017,2025,2,CALAMUCHITA,019,SAN JAVIER,23
2017,2025,21,SANTA MARIA,025,TULUMBA,23
2017,2025,4,CRUZ DEL EJE,002,CALAMUCHITA,23
2017,2025,13,RIO CUARTO,014,RIO PRIMERO,22
2017,2025,17,ROQUE SAENZ PEÑA,016,RIO SEGUNDO,22
2017,2025,19,SAN JAVIER,020,SAN JUSTO,22
2017,2025,5,GENERAL ROCA,021,SANTA MARIA,22
2017,2025,12,PUNILLA,017,ROQUE SAENZ PEÑA,21
2017,2025,18,SAN ALBERTO,006,GRAL SAN MARTIN,21
2017,2025,19,SAN JAVIER,009,MARCOS JUAREZ,21
2017,2025,26,UNION,005,GENERAL ROCA,21
2017,2025,6,GRAL SAN MARTIN,004,CRUZ DEL EJE,21
2017,2025,6,GRAL SAN MARTIN,018,SAN ALBERTO,21
2017,2025,6,GRAL SAN MARTIN,019,SAN JAVIER,21
2017,2025,7,ISCHILIN,020,SAN JUSTO,21
2017,2025,9,MARCOS JUAREZ,014,RIO PRIMERO,21
2017,2025,12,PUNILLA,015,RIO SECO,20
2017,2025,16,RIO SEGUNDO,007,ISCHILIN,20
2017,2025,16,RIO SEGUNDO,024,TOTORAL,20
2017,2025,18,SAN ALBERTO,004,CRUZ DEL EJE,20
2017,2025,24,TOTORAL,016,RIO SEGUNDO,20
2017,2025,4,CRUZ DEL EJE,023,TERCERO ARRIBA,20
2017,2025,7,ISCHILIN,014,RIO PRIMERO,20
2017,2025,7,ISCHILIN,022,SOBREMONTE,20
2017,2025,19,SAN JAVIER,026,UNION,19
2017,2025,2,CALAMUCHITA,004,CRUZ DEL EJE,19
2017,2025,2,CALAMUCHITA,014,RIO PRIMERO,19
2017,2025,21,SANTA MARIA,011,POCHO,19
2017,2025,23,TERCERO ARRIBA,018,SAN ALBERTO,19
2017,2025,5,GENERAL ROCA,020,SAN JUSTO,19
2017,2025,20,SAN JUSTO,005,GENERAL ROCA,18
2017,2025,22,SOBREMONTE,015,RIO SECO,18
2017,2025,23,TERCERO ARRIBA,004,CRUZ DEL EJE,18
